Title,Year,Vote_Average,Vote_Count,Budget,Revenue,TMDB_ID,merge_title,Winner,_merge,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Mystery,Genre_Romance,Genre_Science_Fiction,Genre_TV_Movie,Genre_Thriller,Genre_War,Genre_Western,Nominee
Charlie's Angels,2019,6.4,3072,48000000,73279888,458897,charlie's angels,0,left_only,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
Chemical Hearts,2020,7.319,1143,0,0,621013,chemical hearts,0,left_only,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
Chip 'n Dale: Rescue Rangers,2022,6.999,1314,70000000,623190,420821,chip 'n dale: rescue rangers,0,left_only,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
Christopher Robin,2018,7.304,2840,75000000,197744377,420814,christopher robin,0,left_only,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
Cinderella,2015,6.8,7248,95000000,543514353,150689,cinderella,0,left_only,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,0
Circle,2015,6.014,2070,250000,0,335866,circle,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,0
Civil War,2024,6.849,3928,50000000,126542249,929590,civil war,0,left_only,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0
Clifford the Big Red Dog,2021,7.2,1779,64000000,107347356,585245,clifford the big red dog,0,left_only,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
Climax,2018,7.046,2260,2900000,1696075,507076,climax,0,left_only,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0
Cocaine Bear,2023,6.022,2286,32500000,88314672,804150,cocaine bear,0,left_only,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
Coco,2017,8.201,20421,175000000,814641172,354912,coco,0,left_only,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
CODA,2021,7.903,2426,10000000,1905058,776503,coda,1,both,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,1
Cold Pursuit,2019,5.9,2710,60000000,76419755,438650,cold pursuit,0,left_only,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
Collateral Beauty,2016,7.218,5480,36000000,88528280,345920,collateral beauty,0,left_only,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
Color Out of Space,2020,6.1,1597,6000000,1023510,548473,color out of space,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,0
Coming 2 America,2021,6.368,2312,60000000,0,484718,coming 2 america,0,left_only,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
Conclave,2024,7.202,3005,20000000,115657988,974576,conclave,0,both,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
Concussion,2015,7.079,2649,35000000,50400000,321741,concussion,0,left_only,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
Countdown,2019,6.217,2227,6500000,48021766,599975,countdown,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
Crawl,2019,6.32,3266,13500000,91500000,511987,crawl,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
Crazy Rich Asians,2018,7.062,3841,30000000,238539198,455207,crazy rich asians,0,left_only,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
Creed,2015,7.407,7739,37000000,173600000,312221,creed,0,left_only,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
Creed II,2018,7.0,5629,50000000,214200000,480530,creed ii,0,left_only,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
Creed III,2023,7.1,2745,75000000,275300000,677179,creed iii,0,left_only,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
Crimson Peak,2015,6.66,5112,55000000,74700000,201085,crimson peak,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,0
Cruella,2021,8.0,9784,200000000,233503234,337404,cruella,0,left_only,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
Da 5 Bloods,2020,6.448,1132,45000000,0,581859,da 5 bloods,0,left_only,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0
Daddy's Home,2015,6.292,3321,50000000,242786137,274167,daddy's home,0,left_only,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
Daddy's Home 2,2017,6.305,2645,69000000,180613180,419680,daddy's home 2,0,left_only,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
Damsel,2024,6.997,2589,60000000,5000,763215,damsel,0,left_only,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
Dark Phoenix,2019,5.962,6846,200000000,252442974,320288,dark phoenix,0,left_only,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
Dark Waters,2019,7.532,2377,20000000,13601384,552178,dark waters,0,left_only,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
Darkest Hour,2017,7.351,5348,30000000,150847207,399404,darkest hour,0,both,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1
Day Shift,2022,6.753,2101,100000000,0,755566,day shift,0,left_only,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,0
DC League of Super-Pets,2022,7.178,1667,90000000,203000000,539681,dc league of super-pets,0,left_only,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0
Deadpool,2016,7.622,32067,58000000,782837347,293660,deadpool,0,left_only,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
Deadpool & Wolverine,2024,7.57,7932,200000000,1338073645,533535,deadpool & wolverine,0,left_only,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
Deadpool 2,2018,7.489,18724,110000000,785896632,383498,deadpool 2,0,left_only,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
Death Note,2017,4.265,4051,40000000,0,351460,death note,0,left_only,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0
Death on the Nile,2022,6.422,3979,90000000,137307235,505026,death on the nile,0,left_only,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Death Wish,2018,6.203,2667,30000000,34017028,395990,death wish,0,left_only,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
Decision to Leave,2022,7.335,1370,0,16914773,705996,decision to leave,0,left_only,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,0
Deep Water,2022,5.817,1531,49000000,0,619979,deep water,0,left_only,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0
Deepwater Horizon,2016,6.886,4736,110000000,121790376,296524,deepwater horizon,0,left_only,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,2020,8.209,4313,15700000,523542183,635302,demon slayer -kimetsu no yaiba- the movie: mugen train,0,left_only,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
Den of Thieves,2018,6.854,3246,30000000,80509622,449443,den of thieves,0,left_only,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
Descendants,2015,7.148,2445,0,0,277217,descendants,0,left_only,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,0
Despicable Me 3,2017,6.466,7456,80000000,1034800131,324852,despicable me 3,0,left_only,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
Despicable Me 4,2024,7.013,2972,100000000,969597394,519182,despicable me 4,0,left_only,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0
Dirty Grandpa,2016,5.936,4500,11500000,94100000,291870,dirty grandpa,0,left_only,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
Doctor Sleep,2019,7.143,4692,45000000,72385286,501170,doctor sleep,0,left_only,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0
Doctor Strange,2016,7.418,22915,180000000,676343174,284052,doctor strange,0,left_only,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
Doctor Strange in the Multiverse of Madness,2022,7.24,9872,290000000,955775804,453395,doctor strange in the multiverse of madness,0,left_only,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
Dog,2022,7.306,1694,20000000,84774243,626735,dog,0,left_only,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
Dogman,2018,7.528,2258,0,5080147,483184,dogman,0,left_only,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
Dogman,2023,7.874,1267,0,4082217,944401,dogman,0,left_only,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
Dolittle,2020,6.588,3764,175000000,251410631,448119,dolittle,0,left_only,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
Don't Breathe,2016,7.016,7761,9900000,158906350,300669,don't breathe,0,left_only,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
Don't Breathe 2,2021,7.018,2722,15000000,53785551,482373,don't breathe 2,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
Don't Look Up,2021,7.067,8890,75000000,791863,646380,don't look up,0,both,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
Don't Move,2024,6.335,899,0,0,1063877,don't move,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
Don't Worry Darling,2022,6.778,2782,35000000,86700000,619730,don't worry darling,0,left_only,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,0
Downsizing,2017,5.387,3978,68000000,55003890,301337,downsizing,0,left_only,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
Dragon Ball Super: Broly,2018,7.903,3036,1000000,125002821,503314,dragon ball super: broly,0,left_only,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
Dragon Ball Super: Super Hero,2022,7.887,2947,0,86600000,610150,dragon ball super: super hero,0,left_only,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
Dream Scenario,2023,6.651,1160,10000000,14114415,823482,dream scenario,0,left_only,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
Drive My Car,2021,7.4,1407,1300000,15356046,758866,drive my car,0,both,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Dumbo,2019,6.591,4451,170000000,353284621,329996,dumbo,0,left_only,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
Dune,2021,7.778,14110,165000000,407573628,438631,dune,0,both,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
Dune: Part Two,2024,8.1,7199,190000000,714844358,693134,dune: part two,0,both,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
Dungeons & Dragons: Honor Among Thieves,2023,7.332,4232,151000000,208200000,493529,dungeons & dragons: honor among thieves,0,left_only,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
Dunkirk,2017,7.4,17108,150000000,527000000,374720,dunkirk,0,both,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1
El Camino: A Breaking Bad Movie,2019,7.042,5381,0,0,559969,el camino: a breaking bad movie,0,left_only,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
Elemental,2023,7.6,5027,200000000,496444308,976573,elemental,0,left_only,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0
Elvis,2022,7.477,3710,85000000,288670284,614934,elvis,0,both,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,1
Emilia Pérez,2024,6.511,1835,26000000,16302703,974950,emilia pérez,0,both,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
Emma.,2020,7.009,1862,10000000,25200000,556678,emma.,0,left_only,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
Encanto,2021,7.6,9925,150000000,261292688,568124,encanto,0,left_only,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
Enola Holmes,2020,7.242,6321,21000000,0,497582,enola holmes,0,left_only,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
Enola Holmes 2,2022,7.321,1635,0,0,829280,enola holmes 2,0,left_only,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
